pair,task,sample_key,idx,id,solved,oracle_ratio,oracle_needed_budget,capped_oracle_needed_budget,unsolved_cap_budget,brekv_budget,brekv_score
pair5_evolcodellama_toolace,multifieldqa_en,130::ce720011515773e6bd7b4b355c52a7215ad2920f18a1ec14,130,ce720011515773e6bd7b4b355c52a7215ad2920f18a1ec14,True,0.1,0.128282,0.128282,0.6125,0.338267,1.0
pair5_evolcodellama_toolace,multifieldqa_en,131::4c9131da4fb2a9dbc8dadce39d20bdc302a092b5740c414a,131,4c9131da4fb2a9dbc8dadce39d20bdc302a092b5740c414a,False,NA,NA,0.6125,0.6125,0.348829,0.0
pair5_evolcodellama_toolace,multifieldqa_en,132::c6eba7d0323b89bbdb0fbad233543848add08dcbfcbd875b,132,c6eba7d0323b89bbdb0fbad233543848add08dcbfcbd875b,False,NA,NA,0.612459,0.612459,0.379914,0.0
pair5_evolcodellama_toolace,multifieldqa_en,133::425c85c840db6f65192aa477d41c9c18a60a4ccaf0e1e6df,133,425c85c840db6f65192aa477d41c9c18a60a4ccaf0e1e6df,True,0.1,0.128108,0.128108,0.612483,0.393786,1.0
pair5_evolcodellama_toolace,multifieldqa_en,134::2d0e8d88c8dcd187eb0590fb072f6a69bd774c9aa029246b,134,2d0e8d88c8dcd187eb0590fb072f6a69bd774c9aa029246b,True,0.1,0.128156,0.128156,0.612531,0.338895,1.0
pair5_evolcodellama_toolace,multifieldqa_en,135::f9b9a553107eed5b994a9aaf07e8ccac487feaa8ff108ec6,135,f9b9a553107eed5b994a9aaf07e8ccac487feaa8ff108ec6,False,NA,NA,0.612518,0.612518,0.32082,0.0
pair5_evolcodellama_toolace,multifieldqa_en,136::f9e0095ae38b9c36aac766c4b82f41be5b7560ce8e544675,136,f9e0095ae38b9c36aac766c4b82f41be5b7560ce8e544675,True,0.1,0.128091,0.128091,0.612523,0.375151,1.0
pair5_evolcodellama_toolace,multifieldqa_en,137::229b5bf2402ae2950c72494dcfd5f1c825c396205b49ca50,137,229b5bf2402ae2950c72494dcfd5f1c825c396205b49ca50,True,0.15,0.176518,0.176518,0.61252,0.36718,1.0
pair5_evolcodellama_toolace,multifieldqa_en,138::40a85211345155859f3d2f7268da928f516a65ac6f8c6e08,138,40a85211345155859f3d2f7268da928f516a65ac6f8c6e08,True,0.1,0.128159,0.128159,0.612534,0.289749,1.0
pair5_evolcodellama_toolace,multifieldqa_en,139::6b35731428ea6d9b480338b90572d21690c2fbb89ebba249,139,6b35731428ea6d9b480338b90572d21690c2fbb89ebba249,True,0.1,0.128125,0.128125,0.6125,0.373437,1.0
pair5_evolcodellama_toolace,multifieldqa_en,140::73debbba53d5848cdc1e726c047bb0b82c5730d747fa710c,140,73debbba53d5848cdc1e726c047bb0b82c5730d747fa710c,True,0.1,0.128064,0.128064,0.612541,0.38882,1.0
pair5_evolcodellama_toolace,multifieldqa_en,141::c6d0de0391867185e00e945075301d33fc1c5c05d2a7d082,141,c6d0de0391867185e00e945075301d33fc1c5c05d2a7d082,True,0.25,0.273588,0.273588,0.612379,0.373648,1.0
pair5_evolcodellama_toolace,multifieldqa_en,142::110688fd7522324ef26cbf3ec4f4b7ab29aa0b687aa1ade5,142,110688fd7522324ef26cbf3ec4f4b7ab29aa0b687aa1ade5,True,0.1,0.128151,0.128151,0.612483,0.380118,1.0
pair5_evolcodellama_toolace,multifieldqa_en,143::71902c8027dca26b265f12709ec21224b5abe8b9ef5750fd,143,71902c8027dca26b265f12709ec21224b5abe8b9ef5750fd,True,0.1,0.128251,0.128251,0.612626,0.339355,1.0
pair5_evolcodellama_toolace,multifieldqa_en,144::22034e095a602824678c4028e6f605919ce520270dc06089,144,22034e095a602824678c4028e6f605919ce520270dc06089,True,0.4,0.419032,0.419032,0.612218,0.391307,0.0
pair5_evolcodellama_toolace,multifieldqa_en,145::cd0ecda68ad8031330b971fbfdd3794916e815109f004d3b,145,cd0ecda68ad8031330b971fbfdd3794916e815109f004d3b,True,0.1,0.128081,0.128081,0.612456,0.358416,1.0
pair5_evolcodellama_toolace,multifieldqa_en,146::fc1544761460f97af3a338bbf3e3c648c00ec27b8b297069,146,fc1544761460f97af3a338bbf3e3c648c00ec27b8b297069,True,0.1,0.128168,0.128168,0.612328,0.275358,1.0
pair5_evolcodellama_toolace,multifieldqa_en,147::2914f0d14be47681d3c23b975c5bdadf23943ddd2bdd99d5,147,2914f0d14be47681d3c23b975c5bdadf23943ddd2bdd99d5,True,0.1,0.128068,0.128068,0.6125,0.401262,1.0
pair5_evolcodellama_toolace,multifieldqa_en,148::b321c147c0e0a8a35ee8738ad89326ecad1509bf591b4233,148,b321c147c0e0a8a35ee8738ad89326ecad1509bf591b4233,True,0.15,0.176501,0.176501,0.612527,0.296529,1.0
pair5_evolcodellama_toolace,multifieldqa_en,149::56514cd4cf8dac4f9081927e3ffaaca1ff1231198b7b16e9,149,56514cd4cf8dac4f9081927e3ffaaca1ff1231198b7b16e9,True,0.1,0.128154,0.128154,0.61248,0.367171,1.0
pair5_evolcodellama_toolace,musique,0::2hop__44815_494136,0,2hop__44815_494136,False,NA,NA,0.614702,0.614702,0.271839,0.0
pair5_evolcodellama_toolace,musique,1::2hop__640262_122868,1,2hop__640262_122868,True,0.15,0.176063,0.176063,0.610503,0.298164,1.0
pair5_evolcodellama_toolace,musique,2::2hop__370564_71701,2,2hop__370564_71701,False,NA,NA,0.611627,0.611627,0.300676,0.0
pair5_evolcodellama_toolace,musique,3::2hop__6827_79845,3,2hop__6827_79845,False,NA,NA,0.612942,0.612942,0.337686,0.0
pair5_evolcodellama_toolace,musique,4::3hop2__90098_156850_10557,4,3hop2__90098_156850_10557,True,0.1,0.127324,0.127324,0.611699,0.311725,1.0
pair5_evolcodellama_toolace,musique,5::2hop__488811_30110,5,2hop__488811_30110,True,0.15,0.178169,0.178169,0.614336,0.332198,0.0
pair5_evolcodellama_toolace,musique,6::2hop__17827_54024,6,2hop__17827_54024,True,0.1,0.127504,0.127504,0.611879,0.316406,1.0
pair5_evolcodellama_toolace,musique,7::2hop__752214_639679,7,2hop__752214_639679,False,NA,NA,0.613504,0.613504,0.321891,0.0
pair5_evolcodellama_toolace,musique,8::2hop__810884_22402,8,2hop__810884_22402,True,0.2,0.225748,0.225748,0.611004,0.305261,1.0
pair5_evolcodellama_toolace,musique,9::4hop1__341777_508773_85832_745702,9,4hop1__341777_508773_85832_745702,True,0.1,0.129184,0.129184,0.613559,0.313354,0.0
pair5_evolcodellama_toolace,musique,10::3hop2__132957_222979_40768,10,3hop2__132957_222979_40768,True,0.6,0.612129,0.612129,0.612129,0.283046,0.0
pair5_evolcodellama_toolace,musique,11::2hop__62311_62279,11,2hop__62311_62279,False,NA,NA,0.611435,0.611435,0.23944,0.0
pair5_evolcodellama_toolace,musique,12::3hop1__365934_87694_124169,12,3hop1__365934_87694_124169,False,NA,NA,0.6125,0.6125,0.321936,0.0
pair5_evolcodellama_toolace,musique,13::2hop__409166_152023,13,2hop__409166_152023,False,NA,NA,0.614766,0.614766,0.290936,0.0
pair5_evolcodellama_toolace,musique,14::3hop1__857_846_7821,14,3hop1__857_846_7821,False,NA,NA,0.613323,0.613323,0.302017,0.0
pair5_evolcodellama_toolace,musique,15::3hop1__19768_19788_10117,15,3hop1__19768_19788_10117,False,NA,NA,0.613466,0.613466,0.272756,0.0
pair5_evolcodellama_toolace,musique,16::2hop__703767_37168,16,2hop__703767_37168,False,NA,NA,0.611541,0.611541,0.329981,0.0
pair5_evolcodellama_toolace,musique,17::2hop__56851_343058,17,2hop__56851_343058,False,NA,NA,0.6125,0.6125,0.307974,0.0
pair5_evolcodellama_toolace,musique,18::3hop2__30152_105395_20999,18,3hop2__30152_105395_20999,False,NA,NA,0.612024,0.612024,0.293305,0.0
pair5_evolcodellama_toolace,musique,19::2hop__42747_83837,19,2hop__42747_83837,False,NA,NA,0.611516,0.611516,0.270305,0.0
pair5_evolcodellama_toolace,musique,20::2hop__511176_22458,20,2hop__511176_22458,True,0.15,0.176563,0.176563,0.6125,0.288221,0.0
pair5_evolcodellama_toolace,musique,21::2hop__83800_747874,21,2hop__83800_747874,False,NA,NA,0.613479,0.613479,0.308081,0.0
pair5_evolcodellama_toolace,musique,22::2hop__83257_19033,22,2hop__83257_19033,True,0.2,0.225,0.225,0.6125,0.327976,1.0
pair5_evolcodellama_toolace,musique,23::2hop__55966_162341,23,2hop__55966_162341,True,0.5,0.515625,0.515625,0.611699,0.301265,0.0
pair5_evolcodellama_toolace,musique,24::2hop__754753_57816,24,2hop__754753_57816,False,NA,NA,0.615154,0.615154,0.321276,0.0
pair5_evolcodellama_toolace,musique,25::3hop1__127837_157828_239539,25,3hop1__127837_157828_239539,False,NA,NA,0.613173,0.613173,0.317708,0.0
pair5_evolcodellama_toolace,musique,26::3hop1__102461_24918_24991,26,3hop1__102461_24918_24991,False,NA,NA,0.611753,0.611753,0.313584,0.0
pair5_evolcodellama_toolace,musique,27::2hop__612719_6455,27,2hop__612719_6455,True,0.1,0.128567,0.128567,0.610731,0.280965,1.0
pair5_evolcodellama_toolace,musique,28::2hop__30905_189318,28,2hop__30905_189318,True,0.4,0.416956,0.416956,0.614294,0.283999,0.0
pair5_evolcodellama_toolace,musique,29::2hop__776377_857193,29,2hop__776377_857193,False,NA,NA,0.613129,0.613129,0.319095,0.0
pair5_evolcodellama_toolace,musique,30::2hop__411091_625230,30,2hop__411091_625230,True,0.1,0.128125,0.128125,0.6125,0.248709,1.0
pair5_evolcodellama_toolace,musique,31::4hop2__160585_14670_8987_8529,31,4hop2__160585_14670_8987_8529,False,NA,NA,0.613491,0.613491,0.238571,0.0
pair5_evolcodellama_toolace,musique,32::3hop1__28404_160713_77246,32,3hop1__28404_160713_77246,False,NA,NA,0.6125,0.6125,0.320603,0.0
pair5_evolcodellama_toolace,musique,33::2hop__8496_21567,33,2hop__8496_21567,True,0.5,0.515625,0.515625,0.614142,0.302172,0.0
pair5_evolcodellama_toolace,musique,34::2hop__70338_36240,34,2hop__70338_36240,False,NA,NA,0.612932,0.612932,0.203962,0.0
pair5_evolcodellama_toolace,musique,35::2hop__275891_55984,35,2hop__275891_55984,True,0.5,0.515625,0.515625,0.613726,0.320214,0.0
pair5_evolcodellama_toolace,musique,36::3hop1__136129_87694_124169,36,3hop1__136129_87694_124169,False,NA,NA,0.613251,0.613251,0.296269,0.0
pair5_evolcodellama_toolace,musique,37::4hop3__373866_5189_38229_86687,37,4hop3__373866_5189_38229_86687,True,0.2,0.225353,0.225353,0.611794,0.286714,0.0
pair5_evolcodellama_toolace,musique,38::2hop__455158_247871,38,2hop__455158_247871,True,0.15,0.174361,0.174361,0.614702,0.3125,1.0
pair5_evolcodellama_toolace,musique,39::3hop1__131783_131926_13165,39,3hop1__131783_131926_13165,True,0.1,0.127687,0.127687,0.612062,0.299915,1.0
pair5_evolcodellama_toolace,musique,40::2hop__123214_22402,40,2hop__123214_22402,False,NA,NA,0.6125,0.6125,0.346659,0.0
pair5_evolcodellama_toolace,musique,41::3hop1__358853_339990_15538,41,3hop1__358853_339990_15538,False,NA,NA,0.6125,0.6125,0.28602,0.0
pair5_evolcodellama_toolace,musique,42::2hop__552546_70131,42,2hop__552546_70131,True,0.15,0.176563,0.176563,0.6125,0.321987,1.0
pair5_evolcodellama_toolace,musique,43::2hop__67956_463572,43,2hop__67956_463572,True,0.15,0.176813,0.176813,0.613504,0.306671,1.0
pair5_evolcodellama_toolace,musique,44::2hop__418360_67370,44,2hop__418360_67370,True,0.25,0.27378,0.27378,0.612226,0.238331,0.0
pair5_evolcodellama_toolace,musique,45::2hop__73921_807969,45,2hop__73921_807969,False,NA,NA,0.61045,0.61045,0.328208,0.0
pair5_evolcodellama_toolace,musique,46::3hop1__139787_88110_77129,46,3hop1__139787_88110_77129,True,0.15,0.177331,0.177331,0.613013,0.302001,1.0
pair5_evolcodellama_toolace,musique,47::2hop__141456_6455,47,2hop__141456_6455,True,0.1,0.128567,0.128567,0.610731,0.289954,1.0
pair5_evolcodellama_toolace,musique,48::3hop2__326964_7855_7713,48,3hop2__326964_7855_7713,False,NA,NA,0.613197,0.613197,0.303507,0.0
pair5_evolcodellama_toolace,musique,49::4hop1__436202_765799_282674_759393,49,4hop1__436202_765799_282674_759393,False,NA,NA,0.6125,0.6125,0.283972,0.0
pair5_evolcodellama_toolace,musique,50::3hop1__389069_132457_47686,50,3hop1__389069_132457_47686,True,0.2,0.226098,0.226098,0.613049,0.308782,0.0
pair5_evolcodellama_toolace,musique,51::2hop__90773_715759,51,2hop__90773_715759,False,NA,NA,0.6125,0.6125,0.307273,0.0
pair5_evolcodellama_toolace,musique,52::2hop__135652_669373,52,2hop__135652_669373,False,NA,NA,0.611801,0.611801,0.312613,0.0
pair5_evolcodellama_toolace,musique,53::2hop__6736_6733,53,2hop__6736_6733,False,NA,NA,0.613689,0.613689,0.307899,0.0
pair5_evolcodellama_toolace,musique,54::4hop1__58323_375563_161848_83118,54,4hop1__58323_375563_161848_83118,False,NA,NA,0.611405,0.611405,0.288136,0.0
pair5_evolcodellama_toolace,musique,55::4hop3__524186_219173_862998_72134,55,4hop3__524186_219173_862998_72134,True,0.5,0.515625,0.515625,0.6125,0.319386,0.0
pair5_evolcodellama_toolace,musique,56::3hop1__354480_834494_34109,56,3hop1__354480_834494_34109,False,NA,NA,0.6125,0.6125,0.337198,0.0
pair5_evolcodellama_toolace,musique,57::2hop__354635_174222,57,2hop__354635_174222,False,NA,NA,0.6125,0.6125,0.30744,0.0
pair5_evolcodellama_toolace,musique,58::4hop3__678814_466199_695123_72134,58,4hop3__678814_466199_695123_72134,False,NA,NA,0.61176,0.61176,0.311427,0.0
pair5_evolcodellama_toolace,musique,59::2hop__83405_158262,59,2hop__83405_158262,False,NA,NA,0.6125,0.6125,0.286979,0.0
pair5_evolcodellama_toolace,musique,60::2hop__60001_512508,60,2hop__60001_512508,False,NA,NA,0.611322,0.611322,0.354863,0.0
pair5_evolcodellama_toolace,musique,61::2hop__403712_793210,61,2hop__403712_793210,False,NA,NA,0.611979,0.611979,0.308972,0.0
pair5_evolcodellama_toolace,musique,62::3hop1__409517_547811_80702,62,3hop1__409517_547811_80702,True,0.25,0.274051,0.274051,0.6125,0.291772,1.0
pair5_evolcodellama_toolace,musique,63::4hop1__433767_32392_823060_610794,63,4hop1__433767_32392_823060_610794,True,0.1,0.128963,0.128963,0.611942,0.297911,1.0
pair5_evolcodellama_toolace,musique,64::4hop2__567956_39078_8987_8974,64,4hop2__567956_39078_8987_8974,True,0.25,0.274005,0.274005,0.612046,0.303791,1.0
pair5_evolcodellama_toolace,musique,65::2hop__689472_52835,65,2hop__689472_52835,False,NA,NA,0.61176,0.61176,0.32574,0.0
pair5_evolcodellama_toolace,musique,66::2hop__820739_250752,66,2hop__820739_250752,False,NA,NA,0.6125,0.6125,0.341422,0.0
pair5_evolcodellama_toolace,musique,67::2hop__21104_16254,67,2hop__21104_16254,True,0.3,0.321588,0.321588,0.611925,0.352559,1.0
pair5_evolcodellama_toolace,musique,68::4hop1__726391_153080_33952_34053,68,4hop1__726391_153080_33952_34053,True,0.3,0.322323,0.322323,0.611903,0.302436,0.0
pair5_evolcodellama_toolace,musique,69::2hop__374767_152023,69,2hop__374767_152023,False,NA,NA,0.613588,0.613588,0.309164,0.0
pair5_evolcodellama_toolace,musique,70::4hop3__426860_88460_30152_20999,70,4hop3__426860_88460_30152_20999,False,NA,NA,0.612881,0.612881,0.279589,0.0
pair5_evolcodellama_toolace,musique,71::3hop1__79462_91850_685675,71,3hop1__79462_91850_685675,True,0.1,0.128666,0.128666,0.612139,0.299057,1.0
pair5_evolcodellama_toolace,musique,72::2hop__289517_139339,72,2hop__289517_139339,True,0.6,0.611627,0.611627,0.611627,0.298986,0.0
pair5_evolcodellama_toolace,musique,73::4hop1__129721_32392_823060_610794,73,4hop1__129721_32392_823060_610794,False,NA,NA,0.61145,0.61145,0.281081,0.0
pair5_evolcodellama_toolace,musique,74::2hop__142842_68489,74,2hop__142842_68489,False,NA,NA,0.6106,0.6106,0.301317,0.0
pair5_evolcodellama_toolace,musique,75::2hop__80546_75184,75,2hop__80546_75184,False,NA,NA,0.610689,0.610689,0.316881,0.0
pair5_evolcodellama_toolace,musique,76::2hop__323534_810083,76,2hop__323534_810083,True,0.3,0.321168,0.321168,0.611086,0.29083,0.0
pair5_evolcodellama_toolace,musique,77::2hop__829474_123956,77,2hop__829474_123956,False,NA,NA,0.614294,0.614294,0.26577,0.0
pair5_evolcodellama_toolace,musique,78::4hop1__94201_642284_131926_90707,78,4hop1__94201_642284_131926_90707,True,0.1,0.128323,0.128323,0.611708,0.326559,0.0
pair5_evolcodellama_toolace,musique,79::4hop1__629520_49925_13759_736921,79,4hop1__629520_49925_13759_736921,True,0.15,0.176863,0.176863,0.6125,0.256366,0.0
pair5_evolcodellama_toolace,musique,80::3hop1__540585_568433_47686,80,3hop1__540585_568433_47686,False,NA,NA,0.6125,0.6125,0.287757,0.0
pair5_evolcodellama_toolace,musique,81::2hop__56307_604644,81,2hop__56307_604644,True,0.2,0.226053,0.226053,0.610394,0.295686,1.0
pair5_evolcodellama_toolace,musique,82::2hop__507528_139339,82,2hop__507528_139339,True,0.3,0.321875,0.321875,0.6125,0.309673,1.0
pair5_evolcodellama_toolace,musique,83::2hop__44259_747874,83,2hop__44259_747874,True,0.1,0.127523,0.127523,0.611898,0.311335,1.0
pair5_evolcodellama_toolace,musique,84::2hop__428940_135373,84,2hop__428940_135373,False,NA,NA,0.6125,0.6125,0.327436,0.0
pair5_evolcodellama_toolace,musique,85::3hop1__147225_30587_83479,85,3hop1__147225_30587_83479,False,NA,NA,0.6125,0.6125,0.278039,0.0
pair5_evolcodellama_toolace,musique,86::2hop__642686_7292,86,2hop__642686_7292,True,0.3,0.32233,0.32233,0.61341,0.308832,1.0
pair5_evolcodellama_toolace,musique,87::3hop1__107540_720914_27537,87,3hop1__107540_720914_27537,False,NA,NA,0.61321,0.61321,0.316163,0.0
pair5_evolcodellama_toolace,musique,88::3hop1__161433_33952_33939,88,3hop1__161433_33952_33939,True,0.2,0.225287,0.225287,0.611925,0.327847,1.0
pair5_evolcodellama_toolace,musique,89::2hop__71871_494136,89,2hop__71871_494136,False,NA,NA,0.613985,0.613985,0.298372,0.0
pair5_evolcodellama_toolace,musique,90::4hop1__310029_153080_33897_81096,90,4hop1__310029_153080_33897_81096,False,NA,NA,0.6125,0.6125,0.319411,0.0
pair5_evolcodellama_toolace,musique,91::2hop__620853_22458,91,2hop__620853_22458,True,0.1,0.129639,0.129639,0.614014,0.279785,1.0
pair5_evolcodellama_toolace,musique,92::2hop__865828_377862,92,2hop__865828_377862,True,0.15,0.174966,0.174966,0.611435,0.269918,1.0
pair5_evolcodellama_toolace,musique,93::4hop3__630723_88460_30152_20999,93,4hop3__630723_88460_30152_20999,False,NA,NA,0.611731,0.611731,0.293837,0.0
pair5_evolcodellama_toolace,musique,94::4hop3__719125_132409_371500_35031,94,4hop3__719125_132409_371500_35031,False,NA,NA,0.611357,0.611357,0.306692,0.0
pair5_evolcodellama_toolace,musique,95::4hop1__105688_17130_70784_79935,95,4hop1__105688_17130_70784_79935,False,NA,NA,0.6125,0.6125,0.278455,0.0
pair5_evolcodellama_toolace,musique,96::3hop1__376309_160713_77246,96,3hop1__376309_160713_77246,False,NA,NA,0.612792,0.612792,0.345023,0.0
pair5_evolcodellama_toolace,musique,97::4hop1__525129_315334_131926_87157,97,4hop1__525129_315334_131926_87157,False,NA,NA,0.613297,0.613297,0.309221,0.0
pair5_evolcodellama_toolace,musique,98::3hop1__140554_2053_52946,98,3hop1__140554_2053_52946,True,0.35,0.371073,0.371073,0.611993,0.274133,0.0
pair5_evolcodellama_toolace,musique,99::3hop1__347858_503371_21711,99,3hop1__347858_503371_21711,False,NA,NA,0.6125,0.6125,0.331152,0.0
pair5_evolcodellama_toolace,musique,100::2hop__709357_136043,100,2hop__709357_136043,True,0.1,0.127541,0.127541,0.611916,0.323513,1.0
pair5_evolcodellama_toolace,musique,101::3hop1__516535_834494_34109,101,3hop1__516535_834494_34109,False,NA,NA,0.61315,0.61315,0.327496,0.0
pair5_evolcodellama_toolace,musique,102::3hop1__639955_834494_34109,102,3hop1__639955_834494_34109,True,0.6,0.611825,0.611825,0.611825,0.302156,0.0
pair5_evolcodellama_toolace,musique,103::3hop1__786067_228453_86925,103,3hop1__786067_228453_86925,True,0.2,0.224113,0.224113,0.612057,0.31629,1.0
pair5_evolcodellama_toolace,musique,104::3hop1__506062_792411_51423,104,3hop1__506062_792411_51423,True,0.1,0.127814,0.127814,0.613746,0.292605,1.0
pair5_evolcodellama_toolace,musique,105::4hop1__60000_59747_211319_557671,105,4hop1__60000_59747_211319_557671,False,NA,NA,0.611553,0.611553,0.32801,0.0
pair5_evolcodellama_toolace,musique,106::3hop1__17192_78396_54865,106,3hop1__17192_78396_54865,False,NA,NA,0.61211,0.61211,0.29131,0.0
pair5_evolcodellama_toolace,musique,107::3hop2__36852_326964_7713,107,3hop2__36852_326964_7713,False,NA,NA,0.6125,0.6125,0.328147,0.0
pair5_evolcodellama_toolace,musique,108::2hop__179149_396277,108,2hop__179149_396277,True,0.15,0.176329,0.176329,0.611564,0.263285,1.0
pair5_evolcodellama_toolace,musique,109::2hop__145203_34088,109,2hop__145203_34088,True,0.1,0.129405,0.129405,0.611646,0.332186,1.0
pair5_evolcodellama_toolace,musique,110::3hop1__295815_40769_64047,110,3hop1__295815_40769_64047,False,NA,NA,0.612129,0.612129,0.312021,0.0
pair5_evolcodellama_toolace,musique,111::3hop1__747772_514761_594810,111,3hop1__747772_514761_594810,False,NA,NA,0.611266,0.611266,0.332305,0.0
pair5_evolcodellama_toolace,musique,112::4hop3__439878_88460_30152_20999,112,4hop3__439878_88460_30152_20999,False,NA,NA,0.61291,0.61291,0.322212,0.0
pair5_evolcodellama_toolace,musique,113::2hop__35136_35117,113,2hop__35136_35117,False,NA,NA,0.613019,0.613019,0.291723,0.0
pair5_evolcodellama_toolace,musique,114::3hop1__559908_42197_18397,114,3hop1__559908_42197_18397,False,NA,NA,0.611889,0.611889,0.326991,0.0
pair5_evolcodellama_toolace,musique,115::4hop1__105401_17130_70784_61381,115,4hop1__105401_17130_70784_61381,False,NA,NA,0.612085,0.612085,0.311396,0.0
pair5_evolcodellama_toolace,musique,116::2hop__157376_643670,116,2hop__157376_643670,False,NA,NA,0.614428,0.614428,0.330846,0.0
pair5_evolcodellama_toolace,musique,117::3hop1__823336_228453_86925,117,3hop1__823336_228453_86925,True,0.15,0.176449,0.176449,0.612046,0.302547,0.0
pair5_evolcodellama_toolace,musique,118::2hop__59612_42352,118,2hop__59612_42352,False,NA,NA,0.611682,0.611682,0.246044,0.0
pair5_evolcodellama_toolace,musique,119::3hop1__768500_730460_70315,119,3hop1__768500_730460_70315,True,0.1,0.128374,0.128374,0.611504,0.312259,1.0
pair5_evolcodellama_toolace,musique,120::3hop1__127821_157828_162309,120,3hop1__127821_157828_162309,False,NA,NA,0.6125,0.6125,0.286953,0.0
pair5_evolcodellama_toolace,musique,121::4hop1__15567_59747_211319_557671,121,4hop1__15567_59747_211319_557671,False,NA,NA,0.612964,0.612964,0.300464,0.0
pair5_evolcodellama_toolace,musique,122::2hop__96096_78606,122,2hop__96096_78606,False,NA,NA,0.612132,0.612132,0.311255,0.0
pair5_evolcodellama_toolace,musique,123::4hop1__58323_375563_161848_61344,123,4hop1__58323_375563_161848_61344,False,NA,NA,0.613019,0.613019,0.292644,0.0
pair5_evolcodellama_toolace,musique,124::2hop__776637_87295,124,2hop__776637_87295,True,0.6,0.613389,0.613389,0.613389,0.288991,0.0
pair5_evolcodellama_toolace,musique,125::4hop1__752321_153080_159767_81096,125,4hop1__752321_153080_159767_81096,False,NA,NA,0.611656,0.611656,0.227397,0.0
pair5_evolcodellama_toolace,musique,126::3hop1__161507_160713_77246,126,3hop1__161507_160713_77246,False,NA,NA,0.61278,0.61278,0.307449,0.0
pair5_evolcodellama_toolace,musique,127::2hop__84937_21969,127,2hop__84937_21969,False,NA,NA,0.611516,0.611516,0.29283,0.0
pair5_evolcodellama_toolace,musique,128::4hop1__130623_32392_823060_610794,128,4hop1__130623_32392_823060_610794,True,0.1,0.127278,0.127278,0.613065,0.307945,1.0
pair5_evolcodellama_toolace,musique,129::3hop2__132957_483843_40768,129,3hop2__132957_483843_40768,False,NA,NA,0.61203,0.61203,0.278975,0.0
pair5_evolcodellama_toolace,musique,130::2hop__198650_84856,130,2hop__198650_84856,True,0.4,0.41875,0.41875,0.6125,0.172418,0.0
pair5_evolcodellama_toolace,musique,131::2hop__631139_75487,131,2hop__631139_75487,True,0.1,0.128125,0.128125,0.6125,0.287813,0.0
pair5_evolcodellama_toolace,musique,132::2hop__223823_29898,132,2hop__223823_29898,False,NA,NA,0.611504,0.611504,0.343429,0.0
pair5_evolcodellama_toolace,musique,133::3hop2__607269_223623_162182,133,3hop2__607269_223623_162182,True,0.25,0.274373,0.274373,0.611004,0.315878,1.0
pair5_evolcodellama_toolace,musique,134::2hop__189094_612080,134,2hop__189094_612080,True,0.35,0.368439,0.368439,0.614641,0.310601,1.0
pair5_evolcodellama_toolace,musique,135::3hop1__84887_538202_84283,135,3hop1__84887_538202_84283,True,0.15,0.176967,0.176967,0.611421,0.307364,1.0
pair5_evolcodellama_toolace,musique,136::3hop1__305282_282081_10972,136,3hop1__305282_282081_10972,False,NA,NA,0.611942,0.611942,0.317633,0.0
pair5_evolcodellama_toolace,musique,137::2hop__199513_801817,137,2hop__199513_801817,False,NA,NA,0.611111,0.611111,0.299955,0.0
pair5_evolcodellama_toolace,musique,138::2hop__80637_19033,138,2hop__80637_19033,True,0.2,0.225,0.225,0.6125,0.316964,1.0
